,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income
473,63,623,1,1,1,572180.2466902361,0.05,58962.68
474,53,591,1,1,1,10316.296985180405,0.33,155832.13
475,52,565,1,1,1,468493.3001157725,0.26,39301.38
476,42,283,1,4,1,380677.4460377997,0.09,44491.01
477,62,585,2,1,3,41395.711963269554,0.25,249513.1
478,59,585,3,1,3,60214.83444623379,0.06,54314.61
479,51,545,2,1,3,-57409.66046349807,0.08,50270.84
480,52,545,2,1,3,95487.77144020992,0.04,6736.1
481,55,585,1,1,1,124426.43184689978,0.34,292289.63
482,43,621,2,1,5,181982.60440947532,0.03,9990.13
483,49,582,1,1,1,45702.021019339554,0.12,79501.98
484,50,513,2,1,5,-50258.32800890132,0.12,45583.89
485,50,526,1,1,1,-57447.7448987477,0.17,112879.44
486,60,497,3,1,2,52824.143774658165,0.18,89915.41
487,35,565,3,1,5,23471.558806988804,0.13,52081.23
488,53,526,1,1,1,-178732.92058838872,0.3,189762.03
489,54,526,2,1,3,-112107.77071225812,0.22,105142.69
490,52,526,3,1,3,-5750.38049385899,0.13,68418.74
491,59,535,1,1,1,64804.25258207688,0.2,90126.27
492,61,529,2,1,5,74719.34282133999,0.25,133424.95
493,56,285,1,1,1,-17632.452734068713,0.15,112992.2
494,53,526,1,1,1,107940.65341928076,0.23,118339.51
495,59,535,1,1,1,464688.1303274316,0.11,5400.16
496,46,329,1,1,1,30179.743256656428,0.19,143684.85
497,52,280,1,1,1,-11423.378032555824,0.28,38210.44
498,57,535,1,1,1,234713.43622523535,0.17,96534.69
499,60,497,1,1,1,-106125.05172973304,0.14,107554.73
500,62,565,1,1,1,7019.163841783861,0.13,41413.09
501,56,551,1,1,1,-111674.68072554296,0.12,265288.23
502,50,595,2,1,3,208254.33517584112,0.28,48321.99
503,45,300,3,1,3,82972.09656312765,0.29,80935.73
504,35,619,3,1,5,74087.83779592747,0.23,85609.61
505,36,586,2,1,5,215039.5812249037,0.16,119622.63
506,36,619,3,1,5,62778.6420559893,0.14,24507.32
507,47,317,1,1,1,258168.86678637256,0.04,85092.12
508,43,357,1,1,1,37781.63326403281,0.32,93856.65
509,60,595,3,1,3,-65704.17126997186,0.24,90204.36
510,47,566,1,1,1,-32665.253430284563,0.08,55814.33
511,54,566,1,1,1,52971.147785447545,0.09,59478.21
512,40,338,1,1,1,-73364.12023932744,0.22,72741.59
513,40,357,1,1,1,-129675.3283071816,0.32,89859.03
514,61,595,3,1,5,-210520.03612602773,0.07,94030.48
515,53,598,1,1,1,21004.88725700976,0.28,25001.12
516,46,598,1,1,1,-254535.87265610715,0.18,31493.92
517,57,584,1,1,1,-49617.6221855358,0.34,50393.34
518,50,630,1,1,1,50822.5712448964,0.32,46264.42
519,47,298,1,1,1,-100513.72435887842,0.04,32154.04
520,61,528,2,1,3,112804.36844643028,0.05,37627.3
521,50,648,1,1,1,563133.1352741452,0.19,57583.3
522,58,311,1,1,1,-143206.06488301384,0.28,94529.53
523,40,298,1,1,1,328727.0859048665,0.17,34730.29
524,40,560,1,1,1,87852.1180752149,0.02,85260.15
525,62,625,3,1,3,63142.62627011444,0.18,25276.36
526,53,542,2,1,3,10505.125153477284,0.09,33161.94
527,43,613,2,1,5,8252.033622234618,0.27,138753.61
528,36,298,1,1,1,182794.79654828785,0.01,113204.06
529,62,588,2,1,3,84237.04900062847,0.06,105839.65
530,58,336,2,1,3,483259.8944076534,0.34,12054.2
531,45,336,3,1,3,151207.5278355615,0.23,21665.26
532,46,354,3,1,3,-56416.77858523941,0.28,132841.33
533,39,315,3,1,4,13674.776990161345,0.13,68246.97
534,59,525,2,1,5,102107.7084391062,0.15,78224.44
535,57,618,1,1,1,-105667.03821099782,0.07,89572.73
536,47,377,2,4,5,54531.8443787358,0.21,74473.28
537,52,545,2,1,3,-123562.06506080182,0.2,103773.7
538,59,590,2,1,5,126525.92343377307,0.12,26223.08
539,60,590,3,1,3,5957.1595023655855,0.05,69986.63
540,54,545,2,1,2,121421.68071611071,0.09,139972.25
541,51,301,1,1,1,-187309.8237690617,0.05,83711.97
542,57,298,1,1,1,277444.7993295672,0.19,71679.82
543,63,623,1,1,1,538557.3107370156,0.18,160459.97
544,52,315,1,1,1,95588.37019719672,0.01,44743.65
545,54,560,1,1,1,78930.61507982014,0.11,98767.71
546,54,545,2,1,3,17248.57272940225,0.09,105236.06
547,55,585,1,1,1,43728.39072214066,0.18,60070.02
548,54,560,3,1,3,-15218.218994080968,0.04,62778.96
549,36,660,2,1,3,13125.774872081423,0.16,695.61
550,55,295,2,1,3,-76993.86068097924,0.18,78195.32
551,43,320,1,1,1,-48321.41731981804,0.13,163976.83
552,36,311,2,1,3,167587.30079867845,0.07,67077.27
553,50,323,1,2,1,453778.6405233658,0.11,65126.24
554,50,526,3,1,3,2565.46574026228,0.34,98073.11
555,47,505,2,1,5,60650.71690178664,0.07,28796.89
556,58,535,3,1,2,-246623.8778048337,0.13,99252.61
557,43,301,1,1,1,153983.65033732352,0.24,89347.3
558,46,294,3,1,3,139443.66956696723,0.25,100815.13
559,63,527,2,1,3,54300.08283119305,0.15,71995.47
560,47,551,3,1,3,-6216.445810162889,0.08,43684.29
561,57,551,2,1,3,254920.53313064188,0.22,102499.91
562,35,597,3,1,3,442804.8986484791,0.03,75209.1
563,48,551,1,1,1,392577.68450931535,0.15,12961.21
564,60,497,1,1,1,54607.25282790605,0.19,31641.05
565,56,285,3,1,1,-14703.228418930172,0.02,98387.59
566,55,519,2,1,3,19415.02671008683,0.05,178507.41
567,58,548,2,1,3,-134175.2703631278,0.23,208563.71
568,46,280,1,3,1,35749.856255071456,0.05,44300.74
569,38,323,1,4,1,-40613.16411481178,0.15,23989.98
570,36,294,1,1,1,24515.405853516128,0.09,156450.44
571,39,380,1,3,1,47658.84867461299,0.08,32934.53
572,44,309,2,3,3,353360.87854401337,0.34,178479.4
573,37,331,1,4,1,-169237.73271348627,0.06,103569.45
574,44,366,1,1,1,176896.8915196167,0.26,43872.01
575,47,392,2,1,3,270390.1180475049,0.02,74071.17
576,41,392,3,1,3,9299.228861609892,0.24,39123.77
577,58,390,1,4,1,45591.31145562097,0.12,90625.16
578,36,366,1,1,1,225466.15738152052,0.22,79698.63
579,55,330,3,1,3,-107750.55531034849,0.33,2930.71
580,41,340,1,1,1,-51289.796595010885,0.1,72120.18
581,37,470,1,4,1,138583.8540347869,0.17,16506.06
582,44,377,3,1,5,-54852.4465489414,0.23,31450.8
583,41,383,1,1,1,259555.01984006088,0.26,29426.29
584,37,349,3,1,3,149726.3035434249,0.21,82138.26
585,51,354,3,1,3,-228274.00193708725,0.23,69241.89
586,54,323,1,1,1,-311499.9186549185,0.11,45718.4
587,39,347,1,1,1,153921.32941914216,0.15,92821.17
588,50,352,1,1,1,271149.4516694433,0.31,87197.77
589,48,393,1,1,1,7782.070209947416,0.18,53959.83
590,44,383,1,1,1,71749.57398294327,0.23,85821.72
591,57,365,1,1,1,-107793.56156517378,0.3,219517.09
592,38,345,2,1,5,178285.00358864656,0.17,60955.88
593,47,353,1,1,1,70692.25880474529,0.29,96058.08
594,43,385,1,1,1,202133.76488699517,0.14,73839.8
595,40,387,1,1,1,130949.60973499896,0.31,7117.9
596,55,355,1,1,1,254455.46083004752,0.17,45344.19
597,49,381,2,1,3,136491.5162589471,0.27,149945.18
598,49,355,1,1,1,15672.710671709106,0.08,91704.93
599,38,359,1,1,1,115280.3893227722,0.14,43368.19
600,45,349,1,1,1,127321.96323059646,0.04,82290.52
601,38,364,1,1,1,136935.11090531354,0.31,117830.19
602,50,351,1,1,1,3981.502776909448,0.25,77227.66
603,57,342,1,1,1,26461.1672896744,0.32,31025.51
604,47,351,1,1,1,329029.35267891554,0.0,149274.51
605,60,363,1,1,1,546775.1354217461,0.14,47922.16
606,45,406,3,1,3,142829.42889727818,0.04,81829.83
607,45,353,1,2,1,-62479.77273575513,0.3,49372.32
608,50,368,1,1,1,70130.43321292775,0.25,104407.35
609,35,363,1,1,1,121858.98453532906,0.12,111943.94
610,44,351,1,1,1,-34269.08563182085,0.16,46516.25
611,53,326,3,1,3,-95650.66041932465,0.18,44236.1
612,45,342,3,1,5,-58151.37066238372,0.03,30015.22
613,47,342,3,1,5,73167.68904730013,0.32,108517.02
614,51,342,1,1,1,103473.77682162126,0.23,140913.3
615,48,313,2,1,3,325944.7438509856,0.29,66047.89
616,39,336,1,1,1,32947.03602397814,0.19,27203.17
617,39,301,3,1,3,68884.92995808278,0.23,75396.84
618,61,312,1,1,1,52594.80594111204,0.27,63314.15
619,49,333,1,1,1,413294.60493943153,0.12,69900.21
620,39,310,1,1,1,466038.8736118163,0.13,90484.06
621,48,326,1,1,1,56970.29348413251,0.33,31883.62
622,58,291,1,1,1,194975.77976889783,0.11,56077.44
623,53,298,1,1,1,236185.13613733303,0.33,71259.22
624,49,298,1,1,1,-160974.6896541478,0.03,43575.95
625,36,313,1,1,1,120968.24503607852,0.22,172050.67
626,48,311,3,1,3,90365.4272606896,0.32,84506.82
627,37,296,1,1,1,352804.2595142417,0.23,40118.33
628,57,309,1,1,1,12385.716317283051,0.06,10331.75
629,52,308,1,1,1,22649.4667151906,0.07,40306.82
630,46,298,1,1,1,53705.83814490216,0.04,14855.03
631,49,288,2,1,3,212195.31642587105,0.23,74435.17
632,58,592,2,1,3,73333.9376078222,0.05,171210.34
633,52,592,3,1,3,4952.421284666739,0.12,79697.82
634,49,336,3,1,3,148506.8422777654,0.17,61445.97
635,45,301,1,1,1,40220.37961489831,0.09,78315.5
636,37,303,3,1,3,-54713.94065158728,0.27,29459.98
637,53,273,2,1,3,281.81618905218767,0.34,58109.38
638,46,298,1,4,1,201475.91526571405,0.29,59888.65
639,45,329,1,2,1,-104887.1560454872,0.32,117276.64
640,48,280,3,2,5,58345.29854614207,0.14,126087.31
641,47,551,1,1,1,114737.06528309688,0.21,52365.53
642,52,595,2,1,3,48743.37579913333,0.19,119678.9
643,48,607,2,1,3,51700.15828751308,0.27,102283.69
644,50,542,2,1,5,-378.0295161214288,0.25,86214.14
645,62,584,2,1,3,-130118.8125321568,0.14,31946.73
646,58,584,3,1,3,-176315.29609357772,0.01,24257.14
647,63,588,1,1,1,53934.78024882829,0.22,117243.75
648,59,584,1,1,1,750569.6138214521,0.06,105555.73
649,60,625,1,1,1,24189.95489998782,0.08,19395.46
650,52,592,3,1,3,30984.3210016149,0.19,15546.82
651,48,336,1,1,1,-4283.735614518623,0.32,129241.36
652,42,614,1,1,1,93089.1822132145,0.09,121070.86
653,57,585,1,1,1,-33881.47518892922,0.13,12415.82
654,39,349,1,1,1,-62505.47357567406,0.31,133435.13
655,46,353,3,1,3,113537.81966135482,0.13,34086.72
656,44,335,1,1,1,-56732.611481480526,0.01,22119.63
657,42,351,1,1,1,162265.17112080255,0.19,28191.53
658,42,332,1,1,1,-178981.28307535278,0.28,46258.55
659,61,564,1,1,1,-6616.678283634477,0.07,52574.41
660,53,563,1,1,1,11589.693555190222,0.18,107318.61
661,45,405,1,4,1,-217873.14440075963,0.03,18898.39
662,49,564,1,1,1,-5309.805286366209,0.31,30420.35
663,51,566,1,1,1,157591.98473193636,0.06,25807.21
664,59,551,1,1,1,-215135.8135287657,0.26,25068.58
665,60,551,1,1,1,-72867.56200575491,0.17,21503.5
666,39,312,1,1,1,-4288.818750990259,0.26,127766.82
667,42,499,2,1,3,34693.649239100945,0.15,32195.48
668,61,564,1,1,1,19544.066866282174,0.22,33763.17
669,42,272,1,1,1,44567.31376630469,0.24,78755.32
670,63,588,3,1,2,-36528.87483457808,0.08,167043.18
671,58,336,1,1,1,265082.8859569542,0.19,146807.5
672,56,592,1,1,1,92165.03453047796,0.2,14037.17
673,57,536,2,1,5,24775.92659116409,0.07,52478.87
674,47,592,2,1,3,136705.15998836042,0.24,44599.37
675,52,592,3,1,3,33970.87003446786,0.25,31258.4
676,45,560,2,1,5,-94439.28547395566,0.17,92732.49
677,36,560,3,1,5,-8247.091137659738,0.15,97120.54
678,55,316,1,1,1,17600.544332311234,0.33,165424.29
679,44,327,1,1,1,136724.26862285088,0.01,27542.9
680,60,584,1,1,1,98400.92856410348,0.06,21140.54
681,63,588,1,1,1,-151991.86047340962,0.08,31260.55
682,46,630,3,1,3,-98578.7174738192,0.33,84826.33
683,53,630,2,1,3,61753.13674421533,0.35,61093.44
684,49,263,1,3,1,36626.53606246175,0.32,66202.66
685,49,565,1,1,1,-139972.2450073606,0.08,72473.46
686,40,286,3,1,3,116360.30790354108,0.18,152322.68
687,50,286,2,2,3,12983.47753157495,0.0,78141.18
688,36,569,3,1,5,-24378.8514729943,0.15,182043.76
689,56,585,3,1,3,-29139.879449086155,0.24,12715.01
690,46,286,1,1,1,-62355.16279987985,0.12,32115.74
691,58,585,1,1,1,-206375.15638754136,0.22,21261.98
692,39,303,1,1,1,140067.46474913476,0.28,59332.79
693,49,505,2,1,3,69114.06747788552,0.0,48487.08
694,60,497,3,1,5,4438.101883924978,0.22,198118.5
695,53,526,1,1,1,-96321.65980900776,0.3,9513.58
696,39,301,1,1,1,75841.47222377094,0.21,36025.73
697,55,535,3,1,3,-74466.41111005034,0.13,62595.86
698,53,535,2,1,3,-227325.6816585319,0.3,42790.1
699,59,497,1,1,1,230456.5024042281,0.32,65780.3
700,55,535,1,1,1,7967.495141275686,0.08,23593.96
701,56,535,3,1,3,43090.15422271158,0.08,123264.77
702,43,327,2,4,5,78427.19129091201,0.24,147440.46
703,53,327,3,4,5,-11003.965700529534,0.19,59101.11
704,55,551,1,1,1,-115694.82226965005,0.3,97684.68
705,43,338,3,1,3,166373.80347720825,0.12,200352.1
706,55,551,3,1,5,61604.02898077585,0.12,51511.23
707,59,551,3,1,3,26389.65037180356,0.16,57063.63
708,38,338,1,1,1,361193.4004848108,0.32,57170.2
709,47,630,3,1,3,-145431.25095205856,0.2,75447.38
710,63,588,1,1,1,-74325.47862058876,0.08,43071.87
711,60,584,1,1,1,-40362.68044619482,0.32,93837.87
712,53,327,1,1,1,33224.2653810609,0.06,144228.76
713,63,584,1,1,1,20725.28677910754,0.24,158588.44
714,58,584,1,1,1,49277.58466324115,0.21,20545.95
715,60,584,1,1,1,202782.60090709128,0.21,38562.66
716,38,298,1,1,1,67372.16485958155,0.31,29645.66
717,62,625,1,1,1,-14714.208606778908,0.28,19717.55
718,39,589,2,1,5,176855.42273130588,0.01,10741.91
719,62,625,1,1,1,-222056.9156960387,0.3,185350.43
720,62,625,3,1,2,-245881.877949551,0.31,12229.8
721,53,542,2,1,5,67246.5138609737,0.06,24621.13
722,47,630,1,1,1,-151777.33064030943,0.04,177850.13
723,52,592,1,1,1,269480.9098213648,0.17,12856.38
724,43,327,1,1,1,328353.6762187963,0.18,45574.59
725,60,590,3,1,3,-90626.23486875532,0.02,17763.49
726,41,286,3,1,3,-22558.057949103422,0.33,32725.44
727,40,303,1,1,1,-56682.69550150627,0.14,65448.75
728,59,525,2,1,3,336125.1879697115,0.01,33810.42
729,55,301,1,1,1,65312.49161379762,0.02,116026.87
730,37,303,1,1,1,87619.5169568635,0.33,111405.92
731,38,286,1,1,1,-91822.23222425836,0.27,161041.35
732,36,625,2,1,5,143107.80239678922,0.19,53904.59
733,49,565,1,1,1,25987.10374867917,0.01,92693.04
734,56,560,1,1,1,4204.253557448512,0.25,75610.28
735,59,525,2,1,5,464283.3848783059,0.11,79065.99
736,49,565,1,1,1,35462.68594889301,0.03,15106.47
737,54,560,1,1,1,123169.0916616082,0.21,39153.66
738,49,560,1,1,1,41631.84711481137,0.34,134548.12
739,61,590,3,1,3,-3339.7427285395247,0.22,26198.03
740,38,553,2,1,5,149554.26287065612,0.35,54027.38
741,44,294,1,1,1,393962.36326021166,0.17,27312.35
742,36,301,1,1,1,-11209.22642774509,0.32,73496.22
743,35,312,1,4,1,-6808.546956147038,0.13,95939.58
744,39,301,1,1,1,112846.93196996304,0.17,121820.79
745,60,497,3,1,2,119626.34459420292,0.34,46322.67
746,60,497,1,1,1,11118.755559949854,0.04,19034.99
747,48,505,2,1,3,-113988.67795304264,0.04,147645.47
748,48,294,1,1,1,-200001.440973714,0.27,85630.86
749,48,551,3,1,4,-151589.826962979,0.03,15553.61
750,44,617,1,1,1,-6772.655212579405,0.14,135021.82
751,40,301,1,1,1,198389.0355487514,0.03,149291.53
752,53,285,1,1,1,-17109.078648058483,0.04,64926.63
753,61,535,1,1,1,27630.62387124952,0.16,54053.95
754,50,586,2,1,3,-70624.51355756888,0.03,138241.69
755,37,437,2,4,5,52182.5366114191,0.16,42315.5
756,52,328,1,1,1,83338.42427361471,0.13,53622.89
757,46,344,3,1,3,95106.2934890042,0.18,136098.07
758,36,368,2,1,3,16842.760648920193,0.08,22073.93
759,37,351,3,1,5,-167407.81015492053,0.02,165680.6
760,38,368,1,1,1,17113.649464859645,0.34,6399.44
761,53,335,3,4,3,68161.5962519424,0.18,83190.42
762,52,330,1,1,1,-48315.91550097888,0.2,53075.13
763,44,383,3,1,3,-121424.03935706658,0.21,36423.8
764,35,364,3,1,4,-96674.8330212838,0.19,136404.59
765,41,381,1,1,1,-6227.9390613660535,0.28,106180.6
766,48,351,1,1,1,-156048.7457499416,0.08,140725.44
767,40,336,1,1,1,34458.50748362774,0.32,75710.14
768,38,299,1,1,1,306206.7323645849,0.23,188875.64
769,47,299,3,1,5,50334.73782667517,0.13,36071.7
770,48,299,2,2,5,23051.13088348681,0.23,11467.16
771,40,328,1,1,1,291905.21060479025,0.19,119057.64
772,37,310,1,1,1,-172533.38769498904,0.07,34096.81
773,43,298,1,1,1,138813.7710326517,0.33,154358.15
774,35,293,2,1,5,139565.8536838496,0.17,45988.75
775,46,283,1,1,1,-115719.62454461296,0.08,43219.38
776,52,278,1,1,1,14669.325823691424,0.13,88772.41
777,54,313,3,1,3,54816.32688035466,0.03,69315.25
778,52,324,1,1,1,135545.59066105788,0.3,177900.69
779,56,437,1,1,1,84295.29262583774,0.0,135174.93
780,59,437,3,1,2,-19235.32514459531,0.25,35239.95
781,59,437,1,1,1,292647.28189655097,0.22,6249.58
782,59,506,2,1,3,475927.7262008108,0.08,83173.25
783,50,264,1,1,1,-180423.223493338,0.23,126675.7
784,54,495,3,1,5,95372.10761622344,0.13,32998.74
785,35,223,1,1,1,-315305.9302590492,0.13,12737.9
786,51,495,3,1,3,-150442.94033434027,0.02,91271.23
787,41,495,2,1,3,44434.21805332629,0.33,191531.42
788,46,500,3,1,5,92068.03726320936,0.12,82923.13
789,56,494,2,1,5,-94613.70444678776,0.13,112339.89
790,40,588,3,1,3,108506.79606224368,0.11,71382.57
791,55,557,2,1,3,46907.24863503161,0.33,83365.9
792,50,572,1,1,1,51484.179915198176,0.2,135481.27
793,50,546,1,1,1,-114713.71995236712,0.31,59086.88
794,62,516,1,1,1,-253185.8596535184,0.16,15617.7
795,41,479,3,1,4,152571.1192404268,0.27,41394.26
796,41,484,1,1,1,-23795.42554263196,0.34,90146.52
797,41,255,1,1,1,-127837.02357272252,0.18,24032.64
798,45,482,2,1,3,-231606.83356662444,0.33,59240.26
799,61,495,3,1,2,13819.683210297484,0.11,152904.42
800,50,477,2,1,1,-153382.47669885404,0.28,116109.62
801,44,477,3,1,2,121499.09136708084,0.22,15642.79
802,36,254,1,4,1,-154339.16678818085,0.12,245096.63
803,60,522,1,1,1,227677.82811483732,0.09,99901.7
804,63,522,1,1,1,164590.8722210541,0.13,34385.29
805,61,275,1,1,1,-129455.2673160578,0.28,63172.57
806,51,546,1,1,1,92362.02445284536,0.15,172369.27
807,42,235,2,3,5,15898.943267212264,0.0,175439.34
808,40,226,1,1,1,6495.511947598337,0.17,194150.05
809,44,219,1,1,1,-231300.85887903,0.2,144792.46
810,51,274,3,1,3,129836.07306811912,0.33,48974.28
811,59,287,1,1,1,141061.30400378178,0.1,35082.14
812,43,268,1,1,1,209485.7774454805,0.15,84464.43
813,35,244,3,1,5,59421.36135872,0.27,98554.84
814,45,265,1,1,1,-204495.2561618127,0.01,249235.77
815,38,244,1,1,1,-253680.5041296623,0.34,81619.83
816,53,221,1,1,1,220482.16816535595,0.34,21873.28
817,51,322,1,2,1,-62352.14314216772,0.02,36377.32
818,49,278,1,1,1,-1962.451058510225,0.28,89920.9
819,45,298,2,1,3,-222425.56616310411,0.04,144790.93
820,55,280,1,1,1,16436.046731516526,0.29,62619.06
821,43,215,2,1,3,-118444.1342624108,0.29,193998.0
822,40,334,2,4,5,-64669.88152876942,0.06,77221.28
823,37,236,3,1,5,110280.74710205202,0.1,22523.75
824,59,437,3,1,5,-223653.7098222372,0.23,65515.79
825,56,437,3,1,3,4928.969513670961,0.14,68172.46
826,63,559,3,1,2,59796.56937509028,0.27,46672.48
827,57,483,3,1,5,54812.934945121335,0.3,16000.27
828,58,483,2,1,3,54879.25264113396,0.21,32722.17
829,60,483,1,1,1,-229877.4302690336,0.02,20751.29
830,48,482,2,1,3,10034.61431228843,0.28,47239.16
831,51,497,3,1,3,6941.114966777944,0.19,39860.43
832,55,233,1,1,1,-131110.1924269941,0.22,55948.51
833,45,251,1,1,1,14576.12184070802,0.26,25124.28
834,62,437,2,1,3,204535.4565321551,0.2,16871.84
835,59,437,3,1,3,83879.85489812779,0.06,2033.74
836,55,437,1,1,1,-118752.27655657173,0.06,52931.08
837,58,276,3,4,3,-34644.17941200507,0.28,19515.5
838,37,460,2,1,5,162571.3050331626,0.26,95961.25
839,61,535,2,1,3,758067.0206520607,0.03,48073.2
840,40,287,1,1,1,-181348.1142987204,0.29,24335.57
841,48,305,1,1,1,31812.708612602208,0.05,23485.61
842,53,546,1,1,1,99697.16489162282,0.21,69311.45
843,43,225,1,1,1,99558.6370295881,0.07,108202.83
844,55,220,1,1,1,75935.98079775753,0.23,14695.49
845,44,266,1,1,1,4094.2777932286735,0.23,21581.7
846,59,257,2,1,3,187859.75813531867,0.34,46416.13
847,50,208,1,1,1,-29657.80508002277,0.15,44559.66
848,40,208,1,1,1,34116.83689285666,0.25,131173.13
849,56,466,2,1,5,-249942.190896228,0.25,40107.66
850,59,437,3,1,3,-111038.06729843648,0.03,59837.27
851,54,443,3,1,2,15808.673204368031,0.23,172737.45
852,49,471,3,1,3,-116423.87146295444,0.19,115612.33
853,47,500,3,1,3,-28009.778426833585,0.03,49777.56
854,48,266,1,1,1,121008.90119963873,0.07,64812.85
855,38,418,1,1,1,72335.80349759763,0.31,40050.69
856,49,494,1,1,1,105368.65520771782,0.1,28163.7
857,38,232,1,1,1,-140579.21936804015,0.13,63840.82
858,44,477,1,1,1,225908.5491228664,0.3,118361.91
859,47,500,3,1,5,87055.76386317324,0.11,173791.54
860,54,495,1,1,1,-348051.8170927656,0.17,36427.34
861,63,516,2,1,3,86632.75308515655,0.23,97003.49
862,62,546,2,1,3,-97241.97529569756,0.2,183026.34
863,54,546,3,1,5,21402.32067707312,0.12,45220.31
864,50,291,1,1,1,53558.06467551737,0.3,44509.15
865,44,268,1,1,1,3930.9454922457344,0.12,11847.16
866,47,278,1,1,1,146591.15406160898,0.26,50601.31
867,54,278,1,1,1,74638.36222645224,0.33,101448.59
868,36,234,1,1,1,-159917.00238049933,0.04,78810.52
869,40,281,2,1,1,-150390.6051836064,0.12,28146.66
870,54,477,1,1,1,612399.03033036,0.32,31392.22
871,37,226,1,1,1,400885.0187863631,0.13,86656.71
872,63,475,1,1,1,-170251.31551653624,0.26,100324.0
873,56,474,1,1,1,89549.3708218703,0.04,72437.73
874,56,477,1,1,1,192844.09365056464,0.03,23230.11
875,47,464,1,1,1,128328.0217812132,0.24,64332.92
876,54,254,1,1,1,-187108.33778771656,0.22,20204.28
877,55,464,1,1,1,119582.40221384364,0.14,62324.44
878,51,474,2,1,3,108700.81237704869,0.28,50840.44
879,46,474,3,1,5,69332.77467294033,0.24,76877.43
880,51,477,1,1,1,102619.64798269606,0.35,35535.02
881,55,464,1,1,1,68453.47415449069,0.25,77500.96
882,61,475,1,1,1,711396.5679154577,0.17,19786.16
883,63,465,3,1,3,97854.66759464335,0.07,59682.08
884,53,477,3,1,5,165432.83625231686,0.21,28393.39
885,58,464,1,1,1,-64115.09487916455,0.12,25961.79
886,47,253,1,1,1,86500.00762605671,0.06,13604.49
887,35,226,1,1,1,41196.45701223869,0.22,61595.61
888,39,484,1,1,1,151956.1265445662,0.34,67862.31
889,38,226,1,1,1,-124736.41728025864,0.21,13623.67
890,54,453,2,1,4,5837.612167316062,0.2,56388.2
891,43,245,1,1,1,-12160.648660621346,0.15,252889.86
892,48,253,1,1,1,-79121.31685030702,0.34,36144.47
893,52,242,2,1,4,-147961.70860269634,0.34,63238.02
894,55,254,1,1,1,173213.96289265153,0.25,162134.32
895,52,477,1,1,1,-47236.58832128245,0.21,33638.34
896,43,245,3,1,3,38683.98234422142,0.17,67480.06
897,48,474,3,1,4,81112.67077788404,0.26,88927.04
898,54,227,1,1,1,-47977.74159014968,0.17,86345.82
899,50,425,1,1,1,-78118.81644939932,0.29,21920.96
900,62,449,1,1,1,43929.86918949575,0.03,39716.2
901,43,244,1,1,1,-122609.49565441754,0.01,90009.58
902,59,227,1,1,1,180920.84792020888,0.34,19548.96
903,54,425,1,1,1,-189819.70530979228,0.24,8618.8
904,49,222,1,1,1,-183231.39198935975,0.05,72755.39
905,51,227,3,1,3,31992.00216829825,0.17,64241.03
